Time(us),AX
6455538,-1.36
6455871,-1.36
6456204,-1.36
6456537,-1.36
6456870,-1.36
6457203,-1.36
6457536,-1.36
6457869,-1.36
6458202,-1.36
6458535,-1.36
6458868,-1.36
6459201,-1.36
6459534,-1.24
6459867,-1.24
6460200,-1.24
6460866,-1.24
6461199,-1.24
6461532,-1.24
6461865,-1.24
6462198,-1.24
6462531,-1.24
6462864,-1.24
6463197,-1.24
6463530,-1.24
6463863,-1.24
6464196,-1.24
6464529,-0.95
6464862,-0.95
6465195,-0.95
6465528,-0.95
6465861,-0.95
6466194,-0.95
6466860,-0.95
6467193,-0.95
6467526,-0.95
6467859,-0.95
6468192,-0.95
6468525,-0.95
6468858,-0.95
6469191,-0.95
6469524,-1.1
6469857,-1.1
6470190,-1.1
6470523,-1.1
6470856,-1.1
6471189,-1.1
6471522,-1.1
6471855,-1.1
6472188,-1.1
6472854,-1.1
6473187,-1.1
6473520,-1.1
6473853,-1.1
6474186,-1.1
6474519,-0.98
6474852,-0.98
6475185,-0.98
6475518,-0.98
6475851,-0.98
6476184,-0.98
6476517,-0.98
6476850,-0.98
6477183,-0.98
6477516,-0.98
6477849,-0.98
6478182,-0.98
6478515,-0.98
6479181,-0.98
6479514,-0.98
6479847,-1
6480180,-1
6480513,-1
6480846,-1
6481179,-1
6481512,-1
6481845,-1
6482178,-1
6482511,-1
6482844,-1
6483177,-1
6483510,-1
6483843,-1
6484176,-1
6484509,-1.15
6485175,-1.15
6485508,-1.15
6485841,-1.15
6486174,-1.15
6486507,-1.15
6486840,-1.15
6487173,-1.15
6487506,-1.15
6487839,-1.15
6488172,-1.15
6488505,-1.15
6488838,-1.15
6489171,-0.94
6489504,-0.94
6489837,-0.94
6490170,-0.94
6490503,-0.94
6491169,-0.94
6491502,-0.94
6491835,-0.94
6492168,-0.94
6492501,-0.94
6492834,-0.94
6493167,-0.94
6493500,-0.94
6493833,-0.94
6494166,-1.08
6494499,-1.08
6494832,-1.08
6495165,-1.08
6495498,-1.08
6495831,-1.08
6496164,-1.08
6496497,-1.08
6496830,-1.08
6497496,-1.08
6497829,-1.08
6498162,-1.08
6498495,-1.08
6498828,-1.08
6499161,-0.91
6499494,-0.91
6499827,-0.91
6500160,-0.91
6500493,-0.91
6500826,-0.91
6501159,-0.91
6501492,-0.91
6501825,-0.91
6502158,-0.91
6502491,-0.91
6502824,-0.91
6503490,-0.91
6503823,-0.91
6504156,-0.91
6504489,-1.14
6504822,-1.14
6505155,-1.14
6505488,-1.14
6505821,-1.14
6506154,-1.14
6506487,-1.14
6506820,-1.14
6507153,-1.14
6507486,-1.14
6507819,-1.14
6508152,-1.14
6508485,-1.14
6508818,-1.14
6509484,-0.78
6509817,-0.78
6510150,-0.78
6510483,-0.78
6510816,-0.78
6511149,-0.78
6511482,-0.78
6511815,-0.78
6512148,-0.78
6512481,-0.78
6512814,-0.78
6513147,-0.78
6513480,-0.78
6513813,-0.78
6514146,-1.09
6514479,-1.09
6514812,-1.09
6515478,-1.09
6515811,-1.09
6516144,-1.09
6516477,-1.09
6516810,-1.09
6517143,-1.09
6517476,-1.09
6517809,-1.09
6518142,-1.09
6518475,-1.09
6518808,-1.09
6519141,-1.07
6519474,-1.07
6519807,-1.07
6520140,-1.07
6520473,-1.07
6520806,-1.07
6521139,-1.07
6521805,-1.07
6522138,-1.07
6522471,-1.07
6522804,-1.07
6523137,-1.07
6523470,-1.07
6523803,-1.07
6524136,-1.08
6524469,-1.08
6524802,-1.08
6525135,-1.08
6525468,-1.08
6525801,-1.08
6526134,-1.08
6526467,-1.08
6526800,-1.08
6527133,-1.08
6527799,-1.08
6528132,-1.08
6528465,-1.08
6528798,-1.08
6529131,-1.01
6529464,-1.01
6529797,-1.01
6530130,-1.01
6530463,-1.01
6530796,-1.01
6531129,-1.01
6531462,-1.01
6531795,-1.01
6532128,-1.01
6532461,-1.01
6532794,-1.01
6533127,-1.01
6533793,-1.01
6534126,-1.01
6534459,-0.8
6534792,-0.8
6535125,-0.8
6535458,-0.8
6535791,-0.8
6536124,-0.8
6536457,-0.8
6536790,-0.8
6537123,-0.8
6537456,-0.8
6537789,-0.8
6538122,-0.8
6538455,-0.8
6538788,-0.8
6539121,-1.24
6539454,-1.24
6540120,-1.24
6540453,-1.24
6540786,-1.24
6541119,-1.24
6541452,-1.24
6541785,-1.24
6542118,-1.24
6542451,-1.24
6542784,-1.24
6543117,-1.24
6543450,-1.24
6543783,-1.24
6544116,-0.9
6544449,-0.9
6544782,-0.9
6545115,-0.9
6545448,-0.9
6546114,-0.9
6546447,-0.9
6546780,-0.9
6547113,-0.9
6547446,-0.9
6547779,-0.9
6548112,-0.9
6548445,-0.9
6548778,-0.9
6549111,-1.15
6549444,-1.15
6549777,-1.15
6550110,-1.15
6550443,-1.15
6550776,-1.15
6551109,-1.15
6551442,-1.15
6552108,-1.15
6552441,-1.15
6552774,-1.15
6553107,-1.15
6553440,-1.15
6553773,-1.15
6554106,-1.04
6554439,-1.04
6554772,-1.04
6555105,-1.04
6555438,-1.04
6555771,-1.04
6556104,-1.04
6556437,-1.04
6556770,-1.04
6557103,-1.04
6557436,-1.04
6558102,-1.04
6558435,-1.04
6558768,-1.04
6559101,-1.13
6559434,-1.13
6559767,-1.13
6560100,-1.13
6560433,-1.13
6560766,-1.13
6561099,-1.13
6561432,-1.13
6561765,-1.13
6562098,-1.13
6562431,-1.13
6562764,-1.13
6563097,-1.13
6563430,-1.13
6563763,-1.26
6564429,-1.26
6564762,-1.26
6565095,-1.26
6565428,-1.26
6565761,-1.26
6566094,-1.26
6566427,-1.26
6566760,-1.26
6567093,-1.26
6567426,-1.26
6567759,-1.26
6568092,-1.26
6568425,-1.26
6568758,-0.94
6569091,-0.94
6569424,-0.94
6569757,-0.94
6570423,-0.94
6570756,-0.94
6571089,-0.94
6571422,-0.94
6571755,-0.94
6572088,-0.94
6572421,-0.94
6572754,-0.94
6573087,-0.94
6573420,-0.94
6573753,-1.08
6574086,-1.08
6574419,-1.08
6574752,-1.08
6575085,-1.08
6575418,-1.08
6575751,-1.08
6576417,-1.08
6576750,-1.08
6577083,-1.08
6577416,-1.08
6577749,-1.08
6578082,-1.08
6578415,-1.08
6578748,-0.93
6579081,-0.93
6579414,-0.93
6579747,-0.93
6580080,-0.93
6580413,-0.93
6580746,-0.93
6581079,-0.93
6581412,-0.93
6581745,-0.93
6582078,-0.93
6582744,-0.93
6583077,-0.93
6583410,-0.93
6583743,-1.56
6584076,-1.56
6584409,-1.56
6584742,-1.56
6585075,-1.56
6585408,-1.56
6585741,-1.56
6586074,-1.56
6586407,-1.56
6586740,-1.56
6587073,-1.56
6587406,-1.56
6587739,-1.56
6588072,-1.56
6588738,-1.56
6589071,-0.8
6589404,-0.8
6589737,-0.8
6590070,-0.8
6590403,-0.8
6590736,-0.8
6591069,-0.8
6591402,-0.8
6591735,-0.8
6592068,-0.8
6592401,-0.8
6592734,-0.8
6593067,-0.8
6593400,-0.8
6593733,-1.2
6594066,-1.2
6594732,-1.2
6595065,-1.2
6595398,-1.2
6595731,-1.2
6596064,-1.2
6596397,-1.2
6596730,-1.2
6597063,-1.2
6597396,-1.2
6597729,-1.2
6598062,-1.2
6598395,-1.2
6598728,-0.81
6599061,-0.81
6599394,-0.81
6599727,-0.81
6600060,-0.81
6600726,-0.81
6601059,-0.81
6601392,-0.81
6601725,-0.81
6602058,-0.81
6602391,-0.81
6602724,-0.81
6603057,-0.81
6603390,-0.81
6603723,-1.16
6604056,-1.16
6604389,-1.16
6604722,-1.16
6605055,-1.16
6605388,-1.16
6605721,-1.16
6606054,-1.16
6606387,-1.16
6607053,-1.16
6607386,-1.16
6607719,-1.16
6608052,-1.16
6608385,-1.16
6608718,-0.76
6609051,-0.76
6609384,-0.76
6609717,-0.76
6610050,-0.76
6610383,-0.76
6610716,-0.76
6611049,-0.76
6611382,-0.76
6611715,-0.76
6612048,-0.76
6612381,-0.76
6613047,-0.76
6613380,-0.76
6613713,-0.76
6614046,-1.54
6614379,-1.54
6614712,-1.54
6615045,-1.54
6615378,-1.54
6615711,-1.54
6616044,-1.54
6616377,-1.54
6616710,-1.54
6617043,-1.54
6617376,-1.54
6617709,-1.54
6618042,-1.54
6618375,-1.54
6619041,-1.09
6619374,-1.09
6619707,-1.09
6620040,-1.09
6620373,-1.09
6620706,-1.09
6621039,-1.09
6621372,-1.09
6621705,-1.09
6622038,-1.09
6622371,-1.09
6622704,-1.09
6623037,-1.09
6623370,-1.09
6623703,-1.02
6624036,-1.02
6624369,-1.02
6624702,-1.02
6625368,-1.02
6625701,-1.02
6626034,-1.02
6626367,-1.02
6626700,-1.02
6627033,-1.02
6627366,-1.02
6627699,-1.02
6628032,-1.02
6628365,-1.02
6628698,-1.06
6629031,-1.06
6629364,-1.06
6629697,-1.06
6630030,-1.06
6630363,-1.06
6630696,-1.06
6631362,-1.06
6631695,-1.06
6632028,-1.06
6632361,-1.06
6632694,-1.06
6633027,-1.06
6633360,-1.06
6633693,-1.11
6634026,-1.11
6634359,-1.11
6634692,-1.11
6635025,-1.11
6635358,-1.11
6635691,-1.11
6636024,-1.11
6636357,-1.11
6636690,-1.11
6637356,-1.11
6637689,-1.11
6638022,-1.11
6638355,-1.11
6638688,-1.11
6639021,-1.11
6639354,-1.11
6639687,-1.11
6640020,-1.11
6640353,-1.11
6640686,-1.11
6641019,-1.11
6641352,-1.11
6641685,-1.11
6642018,-1.11
6642351,-1.11
6642684,-1.11
6643350,-1.11
6643683,-0.98
6644016,-0.98
6644349,-0.98
6644682,-0.98
6645015,-0.98
6645348,-0.98
6645681,-0.98
6646014,-0.98
6646347,-0.98
6646680,-0.98
6647013,-0.98
6647346,-0.98
6647679,-0.98
6648012,-0.98
6648345,-1.15
6648678,-1.15
6649011,-1.15
6649677,-1.15
6650010,-1.15
6650343,-1.15
6650676,-1.15
6651009,-1.15
6651342,-1.15
6651675,-1.15
6652008,-1.15
6652341,-1.15
6652674,-1.15
6653007,-1.15
6653340,-1.08
6653673,-1.08
6654006,-1.08
6654339,-1.08
6654672,-1.08
6655005,-1.08
6655671,-1.08
6656004,-1.08
6656337,-1.08
6656670,-1.08
6657003,-1.08
6657336,-1.08
6657669,-1.08
6658002,-1.08
6658335,-0.96
6658668,-0.96
6659001,-0.96
6659334,-0.96
6659667,-0.96
6660000,-0.96
6660333,-0.96
6660666,-0.96
6660999,-0.96
6661665,-0.96
6661998,-0.96
6662331,-0.96
6662664,-0.96
6662997,-0.96
6663330,-1.13
6663663,-1.13
6663996,-1.13
6664329,-1.13
6664662,-1.13
6664995,-1.13
6665328,-1.13
6665661,-1.13
6665994,-1.13
6666327,-1.13
6666660,-1.13
6666993,-1.13
6667326,-1.13
6667992,-1.13
6668325,-1.13
6668658,-1.17
6668991,-1.17
6669324,-1.17
6669657,-1.17
6669990,-1.17
6670323,-1.17
6670656,-1.17
6670989,-1.17
6671322,-1.17
6671655,-1.17
6671988,-1.17
6672321,-1.17
6672654,-1.17
6672987,-1.17
6673320,-1.23
6673986,-1.23
6674319,-1.23
6674652,-1.23
6674985,-1.23
6675318,-1.23
6675651,-1.23
6675984,-1.23
6676317,-1.23
6676650,-1.23
6676983,-1.23
6677316,-1.23
6677649,-1.23
6677982,-1.23
6678315,-0.87
6678648,-0.87
6678981,-0.87
6679314,-0.87
6679980,-0.87
6680313,-0.87
6680646,-0.87
6680979,-0.87
6681312,-0.87
6681645,-0.87
6681978,-0.87
6682311,-0.87
6682644,-0.87
6682977,-0.87
6683310,-1.08
6683643,-1.08
6683976,-1.08
6684309,-1.08
6684642,-1.08
6684975,-1.08
6685308,-1.08
6685974,-1.08
6686307,-1.08
6686640,-1.08
6686973,-1.08
6687306,-1.08
6687639,-1.08
6687972,-1.08
6688305,-1.11
6688638,-1.11
6688971,-1.11
6689304,-1.11
6689637,-1.11
6689970,-1.11
6690303,-1.11
6690636,-1.11
6690969,-1.11
6691302,-1.11
6691635,-1.11
6692301,-1.11
6692634,-1.11
6692967,-1.11
6693300,-1.24
6693633,-1.24
6693966,-1.24
6694299,-1.24
6694632,-1.24
6694965,-1.24
6695298,-1.24
6695631,-1.24
6695964,-1.24
6696297,-1.24
6696630,-1.24
6696963,-1.24
6697296,-1.24
6697629,-1.24
6698295,-1.24
6698628,-1.07
6698961,-1.07
6699294,-1.07
6699627,-1.07
6699960,-1.07
6700293,-1.07
6700626,-1.07
6700959,-1.07
6701292,-1.07
6701625,-1.07
6701958,-1.07
6702291,-1.07
6702624,-1.07
6702957,-1.07
6703290,-0.98
6703623,-0.98
6704289,-0.98
6704622,-0.98
6704955,-0.98
6705288,-0.98
6705621,-0.98
6705954,-0.98
6706287,-0.98
6706620,-0.98
6706953,-0.98
6707286,-0.98
6707619,-0.98
6707952,-0.98
6708285,-1.22
6708618,-1.22
6708951,-1.22
6709284,-1.22
6709617,-1.22
6709950,-1.22
6710616,-1.22
6710949,-1.22
6711282,-1.22
6711615,-1.22
6711948,-1.22
6712281,-1.22
6712614,-1.22
6712947,-1.22
6713280,-1.07
6713613,-1.07
6713946,-1.07
6714279,-1.07
6714612,-1.07
6714945,-1.07
6715278,-1.07
6715611,-1.07
6715944,-1.07
6716610,-1.07
6716943,-1.07
6717276,-1.07
6717609,-1.07
6717942,-0.88
6718275,-0.88
6718608,-0.88
6718941,-0.88
6719274,-0.88
6719607,-0.88
6719940,-0.88
6720273,-0.88
6720606,-0.88
6720939,-0.88
6721272,-0.88
6721605,-0.88
6721938,-0.88
6722604,-0.88
6722937,-0.88
6723270,-0.8
6723603,-0.8
6723936,-0.8
6724269,-0.8
6724602,-0.8
6724935,-0.8
6725268,-0.8
6725601,-0.8
6725934,-0.8
6726267,-0.8
6726600,-0.8
6726933,-0.8
6727266,-0.8
6727599,-0.8
6727932,-1.15
6728598,-1.15
6728931,-1.15
6729264,-1.15
6729597,-1.15
6729930,-1.15
6730263,-1.15
6730596,-1.15
6730929,-1.15
6731262,-1.15
6731595,-1.15
6731928,-1.15
6732261,-1.15
6732594,-1.15
6732927,-1.14
6733260,-1.14
6733593,-1.14
6733926,-1.14
6734259,-1.14
6734925,-1.14
6735258,-1.14
6735591,-1.14
6735924,-1.14
6736257,-1.14
6736590,-1.14
6736923,-1.14
6737256,-1.14
6737589,-1.14
6737922,-0.98
6738255,-0.98
6738588,-0.98
6738921,-0.98
6739254,-0.98
6739587,-0.98
6739920,-0.98
6740253,-0.98
6740919,-0.98
6741252,-0.98
6741585,-0.98
6741918,-0.98
6742251,-0.98
6742584,-0.98
6742917,-0.86
6743250,-0.86
6743583,-0.86
6743916,-0.86
6744249,-0.86
6744582,-0.86
6744915,-0.86
6745248,-0.86
6745581,-0.86
6745914,-0.86
6746247,-0.86
6746913,-0.86
6747246,-0.86
6747579,-0.86
6747912,-1.04
6748245,-1.04
6748578,-1.04
6748911,-1.04
6749244,-1.04
6749577,-1.04
6749910,-1.04
6750243,-1.04
6750576,-1.04
6750909,-1.04
6751242,-1.04
6751575,-1.04
6751908,-1.04
6752241,-1.04
6752574,-1.04
6753240,-1.29
6753573,-1.29
6753906,-1.29
6754239,-1.29
6754572,-1.29
6754905,-1.29
6755238,-1.29
6755571,-1.29
6755904,-1.29
6756237,-1.29
6756570,-1.29
6756903,-1.29
6757236,-1.29
6757569,-1.29
6757902,-0.99
6758235,-0.99
6758568,-0.99
6759234,-0.99
6759567,-0.99
6759900,-0.99
6760233,-0.99
6760566,-0.99
6760899,-0.99
6761232,-0.99
6761565,-0.99
6761898,-0.99
6762231,-0.99
6762564,-0.99
6762897,-1.19
6763230,-1.19
6763563,-1.19
6763896,-1.19
6764229,-1.19
6764562,-1.19
6765228,-1.19
6765561,-1.19
6765894,-1.19
6766227,-1.19
6766560,-1.19
6766893,-1.19
6767226,-1.19
6767559,-1.19
6767892,-0.87
6768225,-0.87
6768558,-0.87
6768891,-0.87
6769224,-0.87
6769557,-0.87
6769890,-0.87
6770223,-0.87
6770556,-0.87
6771222,-0.87
6771555,-0.87
6771888,-0.87
6772221,-0.87
6772554,-0.87
6772887,-0.51
6773220,-0.51
6773553,-0.51
6773886,-0.51
6774219,-0.51
6774552,-0.51
6774885,-0.51
6775218,-0.51
6775551,-0.51
6775884,-0.51
6776217,-0.51
6776550,-0.51
6776883,-0.51
6777549,-0.51
6777882,-0.51
6778215,-0.86
6778548,-0.86
6778881,-0.86
6779214,-0.86
6779547,-0.86
6779880,-0.86
6780213,-0.86
6780546,-0.86
6780879,-0.86
6781212,-0.86
6781545,-0.86
6781878,-0.86
6782211,-0.86
6782544,-0.86
6782877,-1.05
6783543,-1.05
6783876,-1.05
6784209,-1.05
6784542,-1.05
6784875,-1.05
6785208,-1.05
6785541,-1.05
6785874,-1.05
6786207,-1.05
6786540,-1.05
6786873,-1.05
6787206,-1.05
6787539,-1.05
6787872,-1.42
6788205,-1.42
6788538,-1.42
6788871,-1.42
6789537,-1.42
6789870,-1.42
6790203,-1.42
6790536,-1.42
6790869,-1.42
6791202,-1.42
6791535,-1.42
6791868,-1.42
6792201,-1.42
6792534,-0.84
6792867,-0.84
6793200,-0.84
6793533,-0.84
6793866,-0.84
6794199,-0.84
6794532,-0.84
6794865,-0.84
6795198,-0.84
6795864,-0.84
6796197,-0.84
6796530,-0.84
6796863,-0.84
6797196,-0.84
6797529,-1.07
6797862,-1.07
6798195,-1.07
6798528,-1.07
6798861,-1.07
6799194,-1.07
6799527,-1.07
6799860,-1.07
6800193,-1.07
6800526,-1.07
6800859,-1.07
6801192,-1.07
6801858,-1.07
6802191,-1.07
6802524,-1.07
6802857,-1
6803190,-1
6803523,-1
6803856,-1
6804189,-1
6804522,-1
6804855,-1
6805188,-1
6805521,-1
6805854,-1
6806187,-1
6806520,-1
6806853,-1
6807186,-1
6807852,-1.05
6808185,-1.05
6808518,-1.05
6808851,-1.05
6809184,-1.05
6809517,-1.05
6809850,-1.05
6810183,-1.05
6810516,-1.05
6810849,-1.05
6811182,-1.05
6811515,-1.05
6811848,-1.05
6812181,-1.05
6812514,-1.06
6812847,-1.06
6813180,-1.06
6813846,-1.06
6814179,-1.06
6814512,-1.06
6814845,-1.06
6815178,-1.06
6815511,-1.06
6815844,-1.06
6816177,-1.06
6816510,-1.06
6816843,-1.06
6817176,-1.06
6817509,-1.14
6817842,-1.14
6818175,-1.14
6818508,-1.14
6818841,-1.14
6819174,-1.14
6819507,-1.14
6820173,-1.14
6820506,-1.14
6820839,-1.14
6821172,-1.14
6821505,-1.14
6821838,-1.14
6822171,-1.14
6822504,-1.02
6822837,-1.02
6823170,-1.02
6823503,-1.02
6823836,-1.02
6824169,-1.02
6824502,-1.02
6824835,-1.02
6825168,-1.02
6825501,-1.02
6826167,-1.02
6826500,-1.02
6826833,-1.02
6827166,-1.02
6827499,-0.9
6827832,-0.9
6828165,-0.9
6828498,-0.9
6828831,-0.9
6829164,-0.9
6829497,-0.9
6829830,-0.9
6830163,-0.9
6830496,-0.9
6830829,-0.9
6831162,-0.9
6831495,-0.9
6832161,-0.9
6832494,-0.9
6832827,-1.29
6833160,-1.29
6833493,-1.29
6833826,-1.29
6834159,-1.29
6834492,-1.29
6834825,-1.29
6835158,-1.29
6835491,-1.29
6835824,-1.29
6836157,-1.29
6836490,-1.29
6836823,-1.29
6837156,-1.29
6837489,-1.15
6837822,-1.15
6838488,-1.15
6838821,-1.15
6839154,-1.15
6839487,-1.15
6839820,-1.15
6840153,-1.15
6840486,-1.15
6840819,-1.15
6841152,-1.15
6841485,-1.15
6841818,-1.15
6842151,-1.15
6842484,-0.87
6842817,-0.87
6843150,-0.87
6843483,-0.87
6843816,-0.87
6844482,-0.87
6844815,-0.87
6845148,-0.87
6845481,-0.87
6845814,-0.87
6846147,-0.87
6846480,-0.87
6846813,-0.87
6847146,-0.87
6847479,-1.22
6847812,-1.22
6848145,-1.22
6848478,-1.22
6848811,-1.22
6849144,-1.22
6849477,-1.22
6849810,-1.22
6850476,-1.22
6850809,-1.22
6851142,-1.22
6851475,-1.22
6851808,-1.22
6852141,-1.22
6852474,-1.13
6852807,-1.13
6853140,-1.13
6853473,-1.13
6853806,-1.13
6854139,-1.13
6854472,-1.13
6854805,-1.13
6855138,-1.13
6855471,-1.13
6855804,-1.13
6856470,-1.13
6856803,-1.13
6857136,-1.13
6857469,-1.06
6857802,-1.06
6858135,-1.06
6858468,-1.06
6858801,-1.06
6859134,-1.06
6859467,-1.06
6859800,-1.06
6860133,-1.06
6860466,-1.06
6860799,-1.06
6861132,-1.06
6861465,-1.06
6861798,-1.06
6862131,-1.06
6862797,-1.12
6863130,-1.12
6863463,-1.12
6863796,-1.12
6864129,-1.12
6864462,-1.12
6864795,-1.12
6865128,-1.12
6865461,-1.12
6865794,-1.12
6866127,-1.12
6866460,-1.12
6866793,-1.12
6867126,-0.97
6867459,-0.97
6867792,-0.97
6868125,-0.97
6868791,-0.97
6869124,-0.97
6869457,-0.97
6869790,-0.97
6870123,-0.97
6870456,-0.97
6870789,-0.97
6871122,-0.97
6871455,-0.97
6871788,-0.97
6872121,-1.24
6872454,-1.24
6872787,-1.24
6873120,-1.24
6873453,-1.24
6873786,-1.24
6874119,-1.24
6874785,-1.24
6875118,-1.24
6875451,-1.24
6875784,-1.24
6876117,-1.24
6876450,-1.24
6876783,-1.24
6877116,-0.95
6877449,-0.95
6877782,-0.95
6878115,-0.95
6878448,-0.95
6878781,-0.95
6879114,-0.95
6879447,-0.95
6879780,-0.95
6880113,-0.95
6880446,-0.95
6881112,-0.95
6881445,-0.95
6881778,-0.95
6882111,-0.84
6882444,-0.84
6882777,-0.84
6883110,-0.84
6883443,-0.84
6883776,-0.84
6884109,-0.84
6884442,-0.84
6884775,-0.84
6885108,-0.84
6885441,-0.84
6885774,-0.84
6886107,-0.84
6886440,-0.84
6887106,-0.84
6887439,-1.17
6887772,-1.17
6888105,-1.17
6888438,-1.17
6888771,-1.17
6889104,-1.17
6889437,-1.17
6889770,-1.17
6890103,-1.17
6890436,-1.17
6890769,-1.17
6891102,-1.17
6891435,-1.17
6891768,-1.17
6892101,-1.06
6892434,-1.06
6893100,-1.06
6893433,-1.06
6893766,-1.06
6894099,-1.06
6894432,-1.06
6894765,-1.06
6895098,-1.06
6895431,-1.06
6895764,-1.06
6896097,-1.06
6896430,-1.06
6896763,-1.06
6897096,-1.03
6897429,-1.03
6897762,-1.03
6898095,-1.03
6898428,-1.03
6899094,-1.03
6899427,-1.03
6899760,-1.03
6900093,-1.03
6900426,-1.03
6900759,-1.03
6901092,-1.03
6901425,-1.03
6901758,-1.03
6902091,-0.93
6902424,-0.93
6902757,-0.93
6903090,-0.93
6903423,-0.93
6903756,-0.93
6904089,-0.93
6904422,-0.93
6904755,-0.93
6905421,-0.93
6905754,-0.93
6906087,-0.93
6906420,-0.93
6906753,-0.93
6907086,-1.15
6907419,-1.15
6907752,-1.15
6908085,-1.15
6908418,-1.15
6908751,-1.15
6909084,-1.15
6909417,-1.15
6909750,-1.15
6910083,-1.15
6910416,-1.15
6910749,-1.15
6911415,-1.15
6911748,-1.15
6912081,-1.15
6912414,-0.93
6912747,-0.93
6913080,-0.93
6913413,-0.93
6913746,-0.93
6914079,-0.93
6914412,-0.93
6914745,-0.93
6915078,-0.93
6915411,-0.93
6915744,-0.93
6916077,-0.93
6916410,-0.93
6916743,-0.93
6917409,-0.95
6917742,-0.95
6918075,-0.95
6918408,-0.95
6918741,-0.95
6919074,-0.95
6919407,-0.95
6919740,-0.95
6920073,-0.95
6920406,-0.95
6920739,-0.95
6921072,-0.95
6921405,-0.95
6921738,-0.95
6922071,-1.22
6922404,-1.22
6922737,-1.22
6923070,-1.22
6923736,-1.22
6924069,-1.22
6924402,-1.22
6924735,-1.22
6925068,-1.22
6925401,-1.22
6925734,-1.22
6926067,-1.22
6926400,-1.22
6926733,-1.22
6927066,-1.03
6927399,-1.03
6927732,-1.03
6928065,-1.03
6928398,-1.03
6928731,-1.03
6929064,-1.03
6929730,-1.03
6930063,-1.03
6930396,-1.03
6930729,-1.03
6931062,-1.03
6931395,-1.03
6931728,-1.03
6932061,-1.24
6932394,-1.24
6932727,-1.24
6933060,-1.24
6933393,-1.24
6933726,-1.24
6934059,-1.24
6934392,-1.24
6934725,-1.24
6935058,-1.24
6935724,-1.24
6936057,-1.24
6936390,-1.24
6936723,-1.04
6937056,-1.04
6937389,-1.04
6937722,-1.04
6938055,-1.04
6938388,-1.04
6938721,-1.04
6939054,-1.04
6939387,-1.04
6939720,-1.04
6940053,-1.04
6940386,-1.04
6940719,-1.04
6941052,-1.04
6941718,-1.04
6942051,-0.94
6942384,-0.94
6942717,-0.94
6943050,-0.94
6943383,-0.94
6943716,-0.94
6944049,-0.94
6944382,-0.94
6944715,-0.94
6945048,-0.94
6945381,-0.94
6945714,-0.94
6946047,-0.94
6946380,-0.94
6946713,-1.2
6947046,-1.2
6947379,-1.2
6948045,-1.2
6948378,-1.2
6948711,-1.2
6949044,-1.2
6949377,-1.2
6949710,-1.2
6950043,-1.2
6950376,-1.2
6950709,-1.2
6951042,-1.2
6951375,-1.2
6951708,-1.1
6952041,-1.1
6952374,-1.1
6952707,-1.1
6953040,-1.1
6953373,-1.1
6954039,-1.1
6954372,-1.1
6954705,-1.1
6955038,-1.1
6955371,-1.1
6955704,-1.1
6956037,-1.1
6956370,-1.1
6956703,-1.1
6957036,-1.1
6957369,-1.1
6957702,-1.1
6958035,-1.1
6958368,-1.1
6958701,-1.1
6959034,-1.1
6959367,-1.1
6960033,-1.1
6960366,-1.1
6960699,-1.1
6961032,-1.1
6961365,-1.1
6961698,-1.04
6962031,-1.04
6962364,-1.04
6962697,-1.04
6963030,-1.04
6963363,-1.04
6963696,-1.04
6964029,-1.04
6964362,-1.04
6964695,-1.04
6965028,-1.04
6965361,-1.04
6965694,-1.04
6966360,-1.04
6966693,-1.04
6967026,-0.92
6967359,-0.92
6967692,-0.92
6968025,-0.92
6968358,-0.92
6968691,-0.92
6969024,-0.92
6969357,-0.92
6969690,-0.92
6970023,-0.92
6970356,-0.92
6970689,-0.92
6971022,-0.92
6971355,-0.92
6971688,-1.13
6972354,-1.13
6972687,-1.13
6973020,-1.13
6973353,-1.13
6973686,-1.13
6974019,-1.13
6974352,-1.13
6974685,-1.13
6975018,-1.13
6975351,-1.13
6975684,-1.13
6976017,-1.13
6976350,-1.13
6976683,-1.2
6977016,-1.2
6977349,-1.2
6977682,-1.2
6978348,-1.2
6978681,-1.2
6979014,-1.2
6979347,-1.2
6979680,-1.2
6980013,-1.2
6980346,-1.2
6980679,-1.2
6981012,-1.2
6981345,-1.2
6981678,-0.94
6982011,-0.94
6982344,-0.94
6982677,-0.94
6983010,-0.94
6983343,-0.94
6983676,-0.94
6984342,-0.94
6984675,-0.94
6985008,-0.94
6985341,-0.94
6985674,-0.94
6986007,-0.94
6986340,-0.94
6986673,-0.99
6987006,-0.99
6987339,-0.99
6987672,-0.99
6988005,-0.99
6988338,-0.99
6988671,-0.99
6989004,-0.99
6989337,-0.99
6989670,-0.99
6990003,-0.99
6990669,-0.99
6991002,-0.99
6991335,-0.99
6991668,-1.03
6992001,-1.03
6992334,-1.03
6992667,-1.03
6993000,-1.03
6993333,-1.03
6993666,-1.03
6993999,-1.03
6994332,-1.03
6994665,-1.03
6994998,-1.03
6995331,-1.03
6995664,-1.03
6995997,-1.03
6996663,-1.03
6996996,-1.23
6997329,-1.23
6997662,-1.23
6997995,-1.23
6998328,-1.23
6998661,-1.23
6998994,-1.23
6999327,-1.23
6999660,-1.23
6999993,-1.23
7000326,-1.23
7000659,-1.23
7000992,-1.23
7001325,-1.23
7001658,-1.03
7001991,-1.03
7002657,-1.03
7002990,-1.03
7003323,-1.03
7003656,-1.03
7003989,-1.03
7004322,-1.03
7004655,-1.03
